RainTomorrow,Year,Month,Day,DayOfYear,hum_now,temp_now
0,2017,3,23,82,50.0,24.2
0,2017,3,24,83,60.0,22.9
0,2017,3,25,84,47.0,29.2
0,2017,3,26,85,66.0,23.8
1,2017,3,27,86,76.0,18.6
0,2017,3,28,87,43.0,22.6
1,2017,3,29,88,36.0,26.3
1,2017,3,30,89,48.0,17.3
0,2017,3,31,90,47.0,17.0
0,2017,4,1,91,48.0,17.4
0,2017,4,2,92,49.0,17.3
0,2017,4,3,93,47.0,20.2
0,2017,4,4,94,34.0,24.2
0,2017,4,5,95,33.0,25.1
0,2017,4,6,96,29.0,25.0
0,2017,4,7,97,33.0,25.7
1,2017,4,8,98,34.0,27.8
1,2017,4,9,99,72.0,12.4
1,2017,4,10,100,60.0,15.5
0,2017,4,11,101,73.0,17.6
0,2017,4,12,102,64.0,18.6
0,2017,4,13,103,57.0,21.8
0,2017,4,14,104,65.0,17.2
0,2017,4,15,105,54.0,16.5
0,2017,4,16,106,42.0,20.7
0,2017,4,17,107,70.0,17.4
0,2017,4,18,108,70.0,19.7
0,2017,4,19,109,40.0,26.2
1,2017,4,20,110,37.0,25.2
1,2017,4,21,111,76.0,18.5
0,2017,4,22,112,63.0,21.9
0,2017,4,23,113,62.0,21.0
1,2017,4,24,114,52.0,24.5
1,2017,4,25,115,75.0,17.1
1,2017,4,26,116,72.0,10.5
0,2017,4,27,117,63.0,13.7
0,2017,4,28,118,62.0,18.9
0,2017,4,29,119,79.0,16.9
0,2017,4,30,120,55.0,17.2
1,2017,5,1,121,51.0,19.3
0,2017,5,2,122,67.0,12.4
0,2017,5,3,123,59.0,14.6
0,2017,5,4,124,57.0,15.5
0,2017,5,5,125,47.0,19.7
1,2017,5,6,126,76.0,15.1
1,2017,5,7,127,50.0,14.8
1,2017,5,8,128,74.0,14.3
0,2017,5,9,129,66.0,15.4
0,2017,5,10,130,64.0,15.9
0,2017,5,11,131,62.0,15.7
0,2017,5,12,132,50.0,18.4
0,2017,5,13,133,68.0,14.6
0,2017,5,14,134,72.0,14.6
0,2017,5,15,135,74.0,15.4
0,2017,5,16,136,60.0,18.2
0,2017,5,17,137,62.0,16.5
0,2017,5,18,138,62.0,19.8
0,2017,5,19,139,65.0,17.6
0,2017,5,20,140,58.0,19.0
0,2017,5,21,141,68.0,17.3
0,2017,5,22,142,53.0,20.0
0,2017,5,23,143,58.0,18.6
0,2017,5,24,144,60.0,15.6
0,2017,5,25,145,53.0,17.9
0,2017,5,26,146,57.0,16.9
1,2017,5,27,147,63.0,17.2
1,2017,5,28,148,65.0,11.2
1,2017,5,29,149,48.0,14.7
1,2017,5,30,150,54.0,12.9
0,2017,5,31,151,71.0,12.2
0,2017,6,1,152,57.0,13.6
0,2017,6,2,153,69.0,13.3
0,2017,6,3,154,73.0,13.1
0,2017,6,4,155,53.0,15.5
1,2017,6,5,156,57.0,16.8
0,2017,6,6,157,68.0,12.6
0,2017,6,7,158,54.0,14.0
1,2017,6,8,159,56.0,14.0
0,2017,6,9,160,66.0,13.9
0,2017,6,10,161,68.0,14.0
0,2017,6,11,162,67.0,13.6
0,2017,6,12,163,77.0,15.0
0,2017,6,13,164,67.0,13.4
0,2017,6,14,165,56.0,16.7
0,2017,6,15,166,53.0,17.4
0,2017,6,16,167,65.0,15.9
0,2017,6,17,168,66.0,14.9
0,2017,6,18,169,70.0,15.0
0,2017,6,19,170,58.0,15.5
0,2017,6,20,171,56.0,15.6
0,2017,6,21,172,80.0,12.7
0,2017,6,22,173,56.0,13.5
1,2017,6,23,174,63.0,12.5
0,2017,6,24,175,63.0,11.2
1,2017,6,25,176,56.0,13.4
0,2009,1,1,1,24.0,26.0
0,2009,1,2,2,21.0,23.3
0,2009,1,3,3,18.0,27.1
0,2009,1,4,4,9.0,32.8
0,2009,1,5,5,7.0,35.6
0,2009,1,6,6,6.0,37.8
0,2009,1,7,7,22.0,31.5
0,2009,1,8,8,20.0,24.7
0,2009,1,9,9,14.0,26.4
0,2009,1,10,10,11.0,30.4
0,2009,1,11,11,14.0,32.0
0,2009,1,12,12,9.0,33.0
0,2009,1,13,13,9.0,38.7
0,2009,1,14,14,7.0,41.4
0,2009,1,15,15,23.0,25.9
0,2009,1,16,16,21.0,27.6
0,2009,1,17,17,15.0,25.7
0,2009,1,18,18,12.0,30.0
0,2009,1,19,19,8.0,36.8
0,2009,1,20,20,4.0,41.3
0,2009,1,21,21,18.0,34.5
0,2009,1,22,22,8.0,37.1
0,2009,1,23,23,24.0,33.3
0,2009,1,24,24,24.0,27.1
0,2009,1,25,25,12.0,32.4
0,2009,1,26,26,9.0,35.7
0,2009,1,27,27,8.0,40.0
0,2009,1,28,28,14.0,42.4
0,2009,1,29,29,11.0,42.3
0,2009,1,30,30,12.0,41.9
0,2009,1,31,31,9.0,42.4
0,2009,2,1,32,11.0,41.5
0,2009,2,2,33,13.0,41.6
0,2009,2,3,34,22.0,38.2
0,2009,2,4,35,13.0,39.6
0,2009,2,5,36,12.0,39.5
0,2009,2,6,37,12.0,41.4
0,2009,2,7,38,10.0,46.1
0,2009,2,8,39,22.0,33.5
0,2009,2,9,40,19.0,24.1
0,2009,2,10,41,19.0,22.2
0,2009,2,11,42,20.0,22.8
0,2009,2,12,43,22.0,24.7
0,2009,2,13,44,35.0,25.0
0,2009,2,14,45,29.0,28.0
0,2009,2,15,46,20.0,30.4
0,2009,2,16,47,21.0,30.8
0,2009,2,17,48,19.0,31.2
0,2009,2,18,49,23.0,30.8
0,2009,2,19,50,14.0,35.1
0,2009,2,20,51,28.0,27.3
0,2009,2,21,52,28.0,26.7
0,2009,2,22,53,22.0,28.8
0,2009,2,23,54,8.0,35.3
0,2009,2,24,55,15.0,26.0
0,2009,2,25,56,16.0,28.2
0,2009,2,26,57,13.0,32.1
0,2009,2,27,58,6.0,37.7
0,2009,2,28,59,21.0,27.7
0,2009,3,1,60,28.0,24.2
0,2009,3,2,61,31.0,25.1
1,2009,3,3,62,16.0,35.9
0,2009,3,4,63,27.0,22.4
0,2009,3,5,64,41.0,21.9
0,2009,3,6,65,33.0,23.0
0,2009,3,7,66,32.0,25.5
0,2009,3,8,67,30.0,26.6
0,2009,3,9,68,17.0,30.4
1,2009,3,10,69,87.0,20.6
1,2009,3,11,70,45.0,28.9
1,2009,3,12,71,73.0,23.1
0,2009,3,13,72,41.0,29.3
0,2009,3,14,73,42.0,26.7
0,2009,3,15,74,37.0,20.2
0,2009,3,16,75,50.0,20.1
0,2009,3,17,76,42.0,21.6
0,2009,3,18,77,20.0,26.6
0,2009,3,19,78,13.0,32.9
0,2009,3,20,79,16.0,32.8
0,2009,3,21,80,8.0,36.4
0,2009,3,22,81,33.0,26.9
0,2009,3,23,82,29.0,25.2
0,2009,3,24,83,28.0,28.1
0,2009,3,25,84,23.0,32.0
0,2009,3,26,85,36.0,26.9
0,2009,3,27,86,17.0,24.4
0,2009,3,28,87,21.0,28.0
0,2009,3,29,88,10.0,30.0
0,2009,3,30,89,10.0,30.9
0,2009,3,31,90,21.0,31.3
0,2009,4,1,91,23.0,31.1
0,2009,4,2,92,30.0,32.5
0,2009,4,3,93,37.0,22.8
0,2009,4,4,94,32.0,19.8
0,2009,4,5,95,38.0,22.7
0,2009,4,6,96,25.0,18.7
0,2009,4,7,97,30.0,21.3
0,2009,4,8,98,34.0,22.4
0,2009,4,9,99,27.0,25.9
0,2009,4,10,100,23.0,24.7
0,2009,4,11,101,19.0,25.9
0,2009,4,12,102,11.0,27.4
0,2009,4,13,103,10.0,28.3
0,2009,4,14,104,11.0,29.8
0,2009,4,15,105,28.0,21.3
0,2009,4,16,106,33.0,20.9
0,2009,4,17,107,42.0,22.5
0,2009,4,18,108,38.0,22.6
0,2009,4,19,109,39.0,23.6
0,2009,4,20,110,25.0,25.9
0,2009,4,21,111,27.0,24.8
0,2009,4,22,112,26.0,25.4
1,2009,4,23,113,29.0,25.9
0,2009,4,24,114,78.0,16.3
1,2009,4,25,115,54.0,20.3
0,2009,4,26,116,67.0,13.0
1,2009,4,27,117,72.0,17.6
0,2009,4,28,118,45.0,14.8
0,2009,4,29,119,40.0,15.8
0,2009,4,30,120,38.0,18.3
0,2009,5,1,121,40.0,21.3
0,2009,5,2,122,58.0,17.8
0,2009,5,3,123,35.0,19.0
0,2009,5,4,124,48.0,18.4
0,2009,5,5,125,47.0,18.9
0,2009,5,6,126,43.0,18.4
0,2009,5,7,127,47.0,17.1
0,2009,5,8,128,45.0,18.0
0,2009,5,9,129,55.0,17.0
0,2009,5,10,130,40.0,19.5
0,2009,5,11,131,33.0,21.1
0,2009,5,12,132,39.0,19.3
0,2009,5,13,133,47.0,18.4
0,2009,5,14,134,48.0,18.9
0,2009,5,15,135,44.0,20.5
0,2009,5,16,136,54.0,19.3
0,2009,5,17,137,54.0,18.0
0,2009,5,18,138,46.0,17.7
0,2009,5,19,139,49.0,19.8
0,2009,5,20,140,57.0,18.9
0,2009,5,21,141,34.0,22.8
0,2009,5,22,142,36.0,22.4
0,2009,5,23,143,52.0,20.2
1,2009,5,24,144,50.0,22.1
1,2009,5,25,145,68.0,19.2
0,2009,5,26,146,62.0,16.3
0,2009,5,27,147,53.0,16.5
0,2009,5,28,148,49.0,13.3
0,2009,5,29,149,51.0,14.1
0,2009,5,30,150,36.0,17.3
1,2009,5,31,151,72.0,13.3
1,2009,6,1,152,93.0,14.0
0,2009,6,2,153,81.0,15.4
0,2009,6,3,154,76.0,14.8
0,2009,6,4,155,55.0,16.8
1,2009,6,5,156,54.0,16.3
1,2009,6,6,157,65.0,15.0
0,2009,6,7,158,68.0,15.0
0,2009,6,8,159,67.0,13.1
0,2009,6,9,160,69.0,13.7
0,2009,6,10,161,45.0,11.4
0,2009,6,11,162,45.0,12.5
0,2009,6,12,163,49.0,10.9
0,2009,6,13,164,35.0,16.9
1,2009,6,14,165,39.0,16.8
0,2009,6,15,166,63.0,13.9
0,2009,6,16,167,55.0,15.7
0,2009,6,17,168,58.0,15.3
0,2009,6,18,169,49.0,16.6
0,2009,6,19,170,45.0,17.0
0,2009,6,20,171,65.0,15.9
0,2009,6,21,172,35.0,19.2
0,2009,6,22,173,32.0,19.9
0,2009,6,23,174,26.0,17.8
0,2009,6,24,175,69.0,13.9
1,2009,6,25,176,63.0,14.4
1,2009,6,26,177,95.0,11.4
0,2009,6,27,178,81.0,12.5
0,2009,6,28,179,53.0,17.1
0,2009,6,29,180,40.0,19.8
1,2009,6,30,181,80.0,14.3
0,2009,7,1,182,47.0,16.0
1,2009,7,2,183,51.0,14.5
0,2009,7,3,184,72.0,14.2
0,2009,7,4,185,58.0,15.2
0,2009,7,5,186,52.0,12.6
0,2009,7,6,187,45.0,11.8
0,2009,7,7,188,44.0,13.3
0,2009,7,8,189,45.0,15.8
0,2009,7,9,190,41.0,18.2
1,2009,7,10,191,37.0,17.0
1,2009,7,11,192,68.0,13.2
0,2009,7,12,193,47.0,17.1
0,2009,7,13,194,43.0,15.6
0,2009,7,14,195,82.0,10.7
0,2009,7,15,196,56.0,13.7
0,2009,7,16,197,43.0,14.3
0,2009,7,17,198,47.0,13.3
0,2009,7,18,199,38.0,16.6
0,2009,7,19,200,34.0,18.9
0,2009,7,20,201,19.0,20.8
0,2009,7,21,202,17.0,23.9
0,2009,7,22,203,35.0,17.2
0,2009,7,23,204,37.0,13.4
0,2009,7,24,205,35.0,14.6
0,2009,7,25,206,28.0,15.5
0,2009,7,26,207,64.0,13.0
0,2009,7,27,208,50.0,15.8
0,2009,7,28,209,56.0,15.2
0,2009,7,29,210,61.0,15.4
0,2009,7,30,211,56.0,16.1
0,2009,7,31,212,46.0,16.5
0,2009,8,1,213,52.0,15.3
0,2009,8,2,214,38.0,18.4
0,2009,8,3,215,36.0,15.3
0,2009,8,4,216,40.0,18.4
0,2009,8,5,217,35.0,20.1
0,2009,8,6,218,17.0,23.9
0,2009,8,7,219,28.0,16.0
0,2009,8,8,220,17.0,16.8
0,2009,8,9,221,17.0,18.5
0,2009,8,10,222,21.0,18.6
0,2009,8,11,223,45.0,16.5
0,2009,8,12,224,49.0,17.1
0,2009,8,13,225,41.0,18.7
0,2009,8,14,226,27.0,21.4
1,2009,8,15,227,15.0,27.0
0,2009,8,16,228,23.0,20.1
0,2009,8,17,229,32.0,17.3
0,2009,8,18,230,30.0,20.5
0,2009,8,19,231,28.0,18.8
0,2009,8,20,232,29.0,23.4
0,2009,8,21,233,45.0,16.9
1,2009,8,22,234,72.0,15.7
0,2009,8,23,235,42.0,20.5
0,2009,8,24,236,22.0,19.8
0,2009,8,25,237,31.0,17.0
0,2009,8,26,238,21.0,19.7
0,2009,8,27,239,16.0,21.5
1,2009,8,28,240,22.0,20.9
0,2009,8,29,241,62.0,18.2
0,2009,8,30,242,42.0,14.7
0,2009,8,31,243,47.0,17.8
0,2009,9,1,244,38.0,19.2
0,2009,9,2,245,19.0,23.1
0,2009,9,3,246,30.0,20.8
0,2009,9,4,247,31.0,19.0
0,2009,9,5,248,31.0,17.2
0,2009,9,6,249,13.0,23.2
0,2009,9,7,250,44.0,18.0
0,2009,9,8,251,30.0,17.8
0,2009,9,9,252,33.0,16.2
0,2009,9,10,253,24.0,19.4
0,2009,9,11,254,4.0,30.4
0,2009,9,12,255,5.0,33.4
0,2009,9,13,256,16.0,22.7
0,2009,9,14,257,24.0,18.0
0,2009,9,15,258,14.0,22.8
1,2009,9,16,259,6.0,27.9
0,2009,9,17,260,66.0,18.3
0,2009,9,18,261,28.0,20.4
0,2009,9,19,262,33.0,26.5
0,2009,9,20,263,25.0,20.9
1,2009,9,21,264,34.0,23.5
1,2009,9,22,265,27.0,23.1
0,2009,9,23,266,60.0,17.8
0,2009,9,24,267,36.0,20.5
1,2009,9,25,268,53.0,16.9
1,2009,9,26,269,56.0,13.1
0,2009,9,27,270,39.0,15.5
0,2009,9,28,271,44.0,16.6
0,2009,9,29,272,26.0,21.9
0,2009,9,30,273,6.0,28.9
1,2009,10,1,274,36.0,21.7
1,2009,10,2,275,73.0,12.7
0,2009,10,3,276,36.0,17.0
0,2009,10,4,277,36.0,18.6
0,2009,10,5,278,37.0,20.2
1,2009,10,6,279,49.0,15.7
0,2009,10,7,280,23.0,16.5
0,2009,10,8,281,23.0,17.7
0,2009,10,9,282,30.0,18.1
0,2009,10,10,283,24.0,20.7
0,2009,10,11,284,14.0,26.3
0,2009,10,12,285,24.0,21.1
1,2009,10,13,286,32.0,18.6
0,2009,10,14,287,39.0,18.7
1,2009,10,15,288,74.0,11.6
0,2009,10,16,289,43.0,17.1
0,2009,10,17,290,36.0,17.8
0,2009,10,18,291,30.0,21.0
0,2009,10,19,292,18.0,25.1
0,2009,10,20,293,4.0,32.6
0,2009,10,21,294,29.0,24.5
0,2009,10,22,295,21.0,28.1
0,2009,10,23,296,23.0,28.1
0,2009,10,24,297,17.0,31.5
0,2009,10,25,298,28.0,19.0
0,2009,10,26,299,27.0,23.9
0,2009,10,27,300,29.0,26.6
0,2009,10,28,301,26.0,31.0
0,2009,10,29,302,24.0,32.2
0,2009,10,30,303,20.0,34.8
0,2009,10,31,304,16.0,36.6
0,2009,11,1,305,18.0,37.8
0,2009,11,2,306,11.0,39.2
0,2009,11,3,307,35.0,22.1
0,2009,11,4,308,26.0,21.8
0,2009,11,5,309,24.0,21.2
0,2009,11,6,310,16.0,28.2
0,2009,11,7,311,21.0,33.3
0,2009,11,8,312,22.0,33.8
0,2009,11,9,313,17.0,34.5
0,2009,11,10,314,13.0,37.2
0,2009,11,11,315,9.0,40.5
0,2009,11,12,316,11.0,40.3
0,2009,11,13,317,8.0,36.7
0,2009,11,14,318,6.0,39.3
0,2009,11,15,319,7.0,40.7
0,2009,11,16,320,17.0,33.5
0,2009,11,17,321,20.0,29.8
0,2009,11,18,322,8.0,39.7
0,2009,11,19,323,11.0,40.4
1,2009,11,20,324,43.0,29.2
1,2009,11,21,325,89.0,21.7
0,2009,11,22,326,58.0,21.1
0,2009,11,23,327,26.0,22.2
0,2009,11,24,328,14.0,26.5
1,2009,11,25,329,28.0,34.5
1,2009,11,26,330,95.0,17.1
1,2009,11,27,331,29.0,30.7
0,2009,11,28,332,31.0,21.9
0,2009,11,29,333,38.0,22.5
0,2009,11,30,334,36.0,23.3
0,2009,12,1,335,20.0,25.8
0,2009,12,2,336,14.0,28.8
0,2009,12,3,337,22.0,31.5
0,2009,12,4,338,15.0,25.0
0,2009,12,5,339,27.0,24.8
0,2009,12,6,340,22.0,28.2
0,2009,12,7,341,18.0,31.1
1,2009,12,8,342,74.0,18.6
0,2009,12,9,343,31.0,21.4
0,2009,12,10,344,36.0,23.1
0,2009,12,11,345,26.0,22.0
0,2009,12,12,346,35.0,24.9
0,2009,12,13,347,27.0,26.4
0,2009,12,14,348,16.0,30.5
0,2009,12,15,349,12.0,33.6
0,2009,12,16,350,6.0,39.7
1,2009,12,17,351,46.0,27.6
0,2009,12,18,352,29.0,23.3
0,2009,12,19,353,40.0,25.3
0,2009,12,20,354,20.0,29.2
0,2009,12,21,355,11.0,35.1
0,2009,12,22,356,7.0,35.3
0,2009,12,23,357,8.0,40.1
0,2009,12,24,358,43.0,27.0
0,2009,12,25,359,16.0,26.6
0,2009,12,26,360,13.0,28.4
0,2009,12,27,361,13.0,31.1
0,2009,12,28,362,10.0,35.0
0,2009,12,29,363,8.0,35.1
0,2009,12,30,364,17.0,38.2
0,2009,12,31,365,31.0,35.4
1,2010,1,1,1,30.0,35.7
0,2010,1,2,2,27.0,24.2
0,2010,1,3,3,21.0,24.5
0,2010,1,4,4,21.0,28.7
0,2010,1,5,5,8.0,34.4
0,2010,1,6,6,13.0,32.1
0,2010,1,7,7,10.0,33.7
0,2010,1,8,8,7.0,36.2
0,2010,1,9,9,9.0,41.5
0,2010,1,10,10,11.0,43.3
0,2010,1,11,11,12.0,42.3
1,2010,1,12,12,25.0,37.6
0,2010,1,13,13,27.0,24.2
0,2010,1,14,14,21.0,26.9
0,2010,1,15,15,14.0,31.1
0,2010,1,16,16,13.0,34.7
0,2010,1,17,17,28.0,23.6
0,2010,1,18,18,20.0,22.9
0,2010,1,19,19,23.0,24.0
0,2010,1,20,20,7.0,34.7
0,2010,1,21,21,10.0,37.5
0,2010,1,22,22,1.0,41.4
0,2010,1,23,23,28.0,27.2
0,2010,1,24,24,17.0,30.1
0,2010,1,25,25,13.0,33.4
0,2010,1,26,26,9.0,37.2
0,2010,1,27,27,27.0,31.8
0,2010,1,28,28,17.0,33.1
0,2010,1,29,29,15.0,30.7
0,2010,1,30,30,15.0,34.4
0,2010,1,31,31,16.0,39.6
0,2010,2,1,32,26.0,34.8
0,2010,2,2,33,20.0,35.1
1,2010,2,3,34,32.0,32.3
0,2010,2,4,35,84.0,23.7
0,2010,2,5,36,43.0,26.1
0,2010,2,6,37,32.0,27.6
0,2010,2,7,38,32.0,34.9
0,2010,2,8,39,24.0,36.7
0,2010,2,9,40,36.0,34.7
0,2010,2,10,41,25.0,37.5
0,2010,2,11,42,25.0,36.9
0,2010,2,12,43,34.0,29.6
0,2010,2,13,44,39.0,28.4
0,2010,2,14,45,29.0,29.8
0,2010,2,15,46,36.0,29.6
0,2010,2,16,47,22.0,31.3
0,2010,2,17,48,16.0,34.6
0,2010,2,18,49,15.0,32.1
0,2010,2,19,50,21.0,34.2
0,2010,2,20,51,19.0,36.2
1,2010,2,21,52,58.0,29.9
0,2010,2,22,53,44.0,28.7
0,2010,2,23,54,24.0,23.1
0,2010,2,24,55,20.0,27.9
0,2010,2,25,56,23.0,31.8
0,2010,2,26,57,27.0,36.1
0,2010,2,27,58,36.0,33.3
0,2010,2,28,59,29.0,28.1
0,2010,3,1,60,21.0,24.1
0,2010,3,2,61,27.0,28.8
0,2010,3,3,62,22.0,30.5
1,2010,3,4,63,90.0,20.7
0,2010,3,5,64,73.0,25.1
1,2010,3,6,65,87.0,18.3
1,2010,3,7,66,35.0,24.9
0,2010,3,8,67,58.0,20.9
0,2010,3,9,68,41.0,22.0
0,2010,3,10,69,29.0,19.8
0,2010,3,11,70,32.0,22.9
0,2010,3,12,71,31.0,25.7
0,2010,3,13,72,23.0,28.6
0,2010,3,14,73,25.0,29.5
0,2010,3,15,74,23.0,31.0
0,2010,3,16,75,24.0,33.2
0,2010,3,17,76,20.0,33.9
0,2010,3,18,77,16.0,32.9
0,2010,3,19,78,22.0,33.1
0,2010,3,20,79,33.0,31.5
1,2010,3,21,80,45.0,26.2
0,2010,3,22,81,30.0,24.7
0,2010,3,23,82,19.0,25.7
0,2010,3,24,83,31.0,27.5
0,2010,3,25,84,26.0,31.1
0,2010,3,26,85,12.0,34.5
0,2010,3,27,86,12.0,34.5
1,2010,3,28,87,39.0,26.9
0,2010,3,29,88,59.0,26.4
0,2010,3,30,89,36.0,24.0
0,2010,3,31,90,29.0,23.3
0,2010,4,1,91,19.0,26.3
0,2010,4,2,92,33.0,24.0
0,2010,4,3,93,32.0,22.5
0,2010,4,4,94,30.0,26.0
0,2010,4,5,95,22.0,29.9
1,2010,4,6,96,74.0,21.9
0,2010,4,7,97,53.0,23.4
0,2010,4,8,98,48.0,23.3
1,2010,4,9,99,83.0,19.5
0,2010,4,10,100,54.0,21.6
0,2010,4,11,101,42.0,19.6
0,2010,4,12,102,31.0,19.6
0,2010,4,13,103,36.0,19.5
0,2010,4,14,104,43.0,19.4
0,2010,4,15,105,39.0,21.0
0,2010,4,16,106,25.0,24.8
0,2010,4,17,107,25.0,28.8
0,2010,4,18,108,27.0,28.3
0,2010,4,19,109,30.0,29.2
0,2010,4,20,110,41.0,27.4
0,2010,4,21,111,28.0,29.4
0,2010,4,22,112,27.0,30.1
1,2010,4,23,113,27.0,29.8
1,2010,4,24,114,89.0,18.9
0,2010,4,25,115,41.0,20.5
0,2010,4,26,116,38.0,21.4
0,2010,4,27,117,45.0,21.1
0,2010,4,28,118,33.0,19.9
0,2010,4,29,119,47.0,20.1
0,2010,4,30,120,42.0,19.4
0,2010,5,1,121,36.0,23.1
0,2010,5,2,122,40.0,24.5
0,2010,5,3,123,26.0,25.5
0,2010,5,4,124,48.0,21.6
0,2010,5,5,125,39.0,17.4
0,2010,5,6,126,42.0,20.4
0,2010,5,7,127,36.0,21.7
0,2010,5,8,128,48.0,21.8
0,2010,5,9,129,35.0,23.0
0,2010,5,10,130,27.0,23.5
0,2010,5,11,131,37.0,16.3
0,2010,5,12,132,38.0,15.9
0,2010,5,13,133,39.0,17.1
0,2010,5,14,134,36.0,19.1
0,2010,5,15,135,30.0,18.9
1,2010,5,16,136,46.0,17.4
0,2010,5,17,137,51.0,17.2
0,2010,5,18,138,32.0,19.5
0,2010,5,19,139,33.0,20.5
0,2010,5,20,140,34.0,18.8
0,2010,5,21,141,34.0,19.5
0,2010,5,22,142,39.0,18.2
1,2010,5,23,143,33.0,17.8
1,2010,5,24,144,84.0,15.9
1,2010,5,25,145,91.0,15.3
0,2010,5,26,146,70.0,16.2
0,2010,5,27,147,89.0,13.6
1,2010,5,28,148,62.0,17.6
1,2010,5,29,149,88.0,12.9
0,2010,5,30,150,84.0,16.0
0,2010,5,31,151,61.0,16.9
0,2010,6,1,152,60.0,16.9
0,2010,6,2,153,67.0,15.7
0,2010,6,3,154,51.0,17.3
0,2010,6,4,155,55.0,16.6
0,2010,6,5,156,60.0,15.3
0,2010,6,6,157,55.0,13.8
0,2010,6,7,158,60.0,12.8
0,2010,6,8,159,50.0,13.5
0,2010,6,9,160,63.0,13.8
0,2010,6,10,161,53.0,14.9
0,2010,6,11,162,47.0,15.2
0,2010,6,12,163,39.0,13.7
0,2010,6,13,164,42.0,12.3
0,2010,6,14,165,46.0,12.9
0,2010,6,15,166,41.0,15.2
0,2010,6,16,167,50.0,18.3
0,2010,6,17,168,43.0,16.4
0,2010,6,18,169,48.0,16.8
0,2010,6,19,170,62.0,17.5
0,2010,6,20,171,69.0,16.7
0,2010,6,21,172,53.0,17.2
0,2010,6,22,173,48.0,15.4
0,2010,6,23,174,57.0,18.4
1,2010,6,24,175,46.0,19.9
1,2010,6,25,176,94.0,11.1
0,2010,6,26,177,48.0,12.6
0,2010,6,27,178,51.0,11.3
0,2010,6,28,179,45.0,12.0
0,2010,6,29,180,45.0,13.3
0,2010,6,30,181,61.0,13.5
1,2010,7,1,182,57.0,13.7
1,2010,7,2,183,78.0,10.3
0,2010,7,3,184,57.0,12.8
0,2010,7,4,185,57.0,12.2
0,2010,7,5,186,68.0,10.9
0,2010,7,6,187,49.0,12.0
0,2010,7,7,188,67.0,13.9
0,2010,7,8,189,49.0,14.9
0,2010,7,9,190,44.0,17.3
1,2010,7,10,191,75.0,14.1
0,2010,7,11,192,54.0,15.9
0,2010,7,12,193,47.0,15.1
1,2010,7,13,194,97.0,13.8
0,2010,7,14,195,63.0,14.7
0,2010,7,15,196,57.0,14.1
0,2010,7,16,197,60.0,12.8
0,2010,7,17,198,55.0,12.7
1,2010,7,18,199,53.0,14.7
0,2010,7,19,200,66.0,12.3
1,2010,7,20,201,63.0,14.3
0,2010,7,21,202,56.0,13.5
0,2010,7,22,203,59.0,14.2
0,2010,7,23,204,68.0,14.4
0,2010,7,24,205,55.0,14.1
0,2010,7,25,206,51.0,14.7
0,2010,7,26,207,41.0,15.9
0,2010,7,27,208,44.0,15.7
0,2010,7,28,209,51.0,17.0
0,2010,7,29,210,64.0,17.1
1,2010,7,30,211,46.0,19.1
1,2010,7,31,212,54.0,16.3
0,2010,8,1,213,56.0,11.9
0,2010,8,2,214,58.0,13.4
0,2010,8,3,215,51.0,13.8
1,2010,8,4,216,47.0,12.7
0,2010,8,5,217,49.0,12.3
0,2010,8,6,218,49.0,12.1
0,2010,8,7,219,45.0,12.5
0,2010,8,8,220,36.0,15.6
0,2010,8,9,221,27.0,18.3
1,2010,8,10,222,87.0,10.3
0,2010,8,11,223,50.0,14.5
0,2010,8,12,224,46.0,15.1
0,2010,8,13,225,56.0,14.2
0,2010,8,14,226,55.0,16.7
0,2010,8,15,227,68.0,13.2
0,2010,8,16,228,43.0,13.2
1,2010,8,17,229,37.0,14.6
1,2010,8,18,230,44.0,20.9
0,2010,8,19,231,46.0,15.0
0,2010,8,20,232,44.0,14.0
0,2010,8,21,233,41.0,16.0
0,2010,8,22,234,29.0,15.9
1,2010,8,23,235,66.0,13.6
1,2010,8,24,236,35.0,16.5
1,2010,8,25,237,78.0,11.5
0,2010,8,26,238,54.0,14.2
0,2010,8,27,239,53.0,14.0
0,2010,8,28,240,49.0,14.9
0,2010,8,29,241,43.0,15.9
0,2010,8,30,242,34.0,19.3
0,2010,8,31,243,27.0,20.8
0,2010,9,1,244,50.0,17.8
0,2010,9,2,245,53.0,17.0
1,2010,9,3,246,40.0,19.9
1,2010,9,4,247,61.0,15.4
0,2010,9,5,248,47.0,16.5
0,2010,9,6,249,46.0,14.5
0,2010,9,7,250,44.0,16.1
0,2010,9,8,251,51.0,17.2
0,2010,9,9,252,54.0,20.7
0,2010,9,10,253,41.0,17.9
0,2010,9,11,254,55.0,15.1
0,2010,9,12,255,35.0,19.5
1,2010,9,13,256,52.0,18.8
1,2010,9,14,257,70.0,15.3
0,2010,9,15,258,50.0,16.0
0,2010,9,16,259,51.0,14.6
0,2010,9,17,260,39.0,16.0
0,2010,9,18,261,47.0,15.5
0,2010,9,19,262,51.0,15.3
0,2010,9,20,263,54.0,16.3
0,2010,9,21,264,53.0,17.5
0,2010,9,22,265,43.0,18.5
0,2010,9,23,266,39.0,17.8
0,2010,9,24,267,42.0,18.0
0,2010,9,25,268,30.0,22.0
0,2010,9,26,269,40.0,19.6
0,2010,9,27,270,37.0,22.0
0,2010,9,28,271,34.0,16.8
0,2010,9,29,272,28.0,16.5
0,2010,9,30,273,29.0,17.6
0,2010,10,1,274,24.0,20.2
0,2010,10,2,275,12.0,23.6
